Data;Serie;Trend;Stag;Res
2016-03-08;0.482083333;-0.552285707;0.167622848;0.866746192
2016-03-09;-0.320416667;-0.554405357;0.24631511;-0.01232642
2016-03-10;-0.639583333;-0.556525007;1.503201816;-1.586260143
2016-03-11;0.045;-0.558644657;0.740782967;-0.13713831
2016-03-12;-0.75875;-0.560764307;-1.008302549;0.810316856
2016-03-13;-0.1525;-0.562883957;0.171639713;0.238744244
2016-03-14;0.244583333;-0.565003607;-0.046751359;0.856338299
2016-03-15;-0.656666667;-0.567123257;-0.650281319;0.560737909
2016-03-16;-0.35375;-0.564447596;-0.914419657;1.125117253
2016-03-17;-0.748333333;-0.561771935;-1.483557995;1.296996597
2016-03-18;-0.34625;-0.559096274;1.029803667;-0.816957393
2016-03-19;-0.8375;-0.556420614;-0.386279115;0.105199729
2016-03-20;-0.91875;-0.553744953;0.443471436;-0.808476483
2016-03-21;0.585833333;-0.551069292;-0.859000235;1.99590286
2016-03-22;0.655;-0.548393631;-0.822027462;2.025421093
2016-03-23;0.072083333;-0.54571797;0.648973089;-0.031171785
2016-03-24;0.990833333;-0.543042309;-0.564470804;2.098346447
2016-03-25;-0.019166667;-0.540366648;-0.452359142;0.973559124
2016-03-26;-0.89625;-0.537690988;1.837632955;-2.196191967
2016-03-27;-0.954782609;-0.535015327;0.146453554;-0.566220836
2016-03-28;0.0175;-0.532339666;-0.180746378;0.730586044
2016-03-29;-0.391666667;-0.529664005;-0.248079161;0.386076499
2016-03-30;-0.0725;-0.526988344;0.629726946;-0.175238602
2016-03-31;0.653333333;-0.524312683;-0.616078059;1.793724075
2016-04-01;-0.129583333;-0.521637022;0.340408187;0.051645502
2016-04-02;-0.535416667;-0.518961362;-0.423910012;0.407454707
2016-04-03;-0.420416667;-0.516285701;-0.001008767;0.096877801
2016-04-04;-0.391666667;-0.51361004;2.700397618;-2.578454245
2016-04-05;-0.255416667;-0.510934379;2.231643107;-1.976125395
2016-04-06;-0.860416667;-0.508258718;2.039248874;-2.391406823
2016-04-07;-0.713333333;-0.505583057;0.386152141;-0.593902417
2016-04-08;-0.400833333;-0.502907396;-1.08266598;1.184740043
2016-04-09;0.499583333;-0.500231736;0.223354926;0.776460143
2016-04-10;-0.79125;-0.497556075;-0.797649724;0.503955799
2016-04-11;-0.834583333;-0.494880414;-1.083717707;0.744014787
2016-04-12;-0.7175;-0.492204753;-1.067676523;0.842381276
2016-04-13;0.209166667;-0.489529092;-0.122207422;0.820903181
2016-04-14;-1.800416667;-0.486853431;-1.124696239;-0.188866997
2016-04-15;-1.025833333;-0.48417777;0.013697584;-0.555353147
2016-04-16;-2.279166667;-0.48150211;-0.804979565;-0.992684992
2016-04-17;-3.534166667;-0.478826449;-1.51144852;-1.543891698
2016-04-18;-1.33875;-0.476150788;-2.395629281;1.533030069
2016-04-19;-2.105;-0.473475127;-1.171734347;-0.459790526
2016-04-20;-0.412083333;-0.470799466;-1.811530291;1.870246424
2016-04-21;-4.972916667;-0.468123805;-2.023040957;-2.481751905
2016-04-22;-2.32;-0.465448144;-1.804363289;-0.050188566
2016-04-23;-1.4125;-0.462772484;-1.635086733;0.685359217
2016-04-24;-0.563333333;-0.460096823;-1.273338371;1.170101861
2016-04-25;0.136666667;-0.457421162;-0.401138204;0.995226032
2016-04-26;-0.794166667;-0.454745501;-0.27021137;-0.069209796
2016-04-27;-0.624583333;-0.45206984;-1.601308563;1.42879507
2016-04-28;-2.444583333;-0.449394179;-1.406952424;-0.58823673
2016-04-29;-2.640416667;-0.446718518;-1.446150173;-0.747547975
2016-04-30;-1.170833333;-0.444042858;-0.368232089;-0.358558387
2016-05-01;-0.767083333;-0.441367197;-0.332677999;0.006961862
2016-05-02;-0.10625;-0.438691536;0.441417879;-0.108976343
2016-05-03;0.710416667;-0.436015875;1.185722089;-0.039289547
2016-05-04;-0.3625;-0.433340214;1.105442966;-1.034602752
2016-05-05;-2.205833333;-0.430664553;-0.590252823;-1.184915957
2016-05-06;-3.44875;-0.427988892;-1.72449028;-1.296270828
2016-05-07;-4.765416667;-0.425313232;-2.203936069;-2.136167366
2016-05-08;-3.878333333;-0.422637571;-2.225048525;-1.230647237
2016-05-09;-3.029583333;-0.41996191;-0.784910982;-1.824710442
2016-05-10;-2.554166667;-0.414506049;-1.020108732;-1.119551886
2016-05-11;-3.3125;-0.409050188;-1.304264815;-1.599184997
2016-05-12;-0.7425;-0.403594327;1.378454101;-1.717359774
2016-05-13;-1.160416667;-0.398138466;0.476589684;-1.238867885
2016-05-14;-2.105;-0.392682605;-1.072149733;-0.640167662
2016-05-15;-1.98125;-0.387226744;-1.402347483;-0.191675773
2016-05-16;-5.075;-0.381770883;-2.6554619;-2.037767217
2016-05-17;-4.670416667;-0.376315022;-2.465867984;-1.828233661
2016-05-18;-5.105;-0.370859161;-1.808149068;-2.925991772
2016-05-19;-0.085416667;-0.3654033;0.241444849;0.038541784
2016-05-20;-0.938333333;-0.359947439;0.285830432;-0.864216326
2016-05-21;-2.760833333;-0.354491578;-1.537908985;-0.86843277
2016-05-22;-4.87375;-0.349035717;-2.974565069;-1.550149215
2016-05-23;-0.9425;-0.343579856;-1.257262819;0.658342675
2016-05-24;0.035833333;-0.338123995;-0.541002236;0.914959564
2016-05-25;-2.937916667;-0.332668134;-0.970991653;-1.63425688
2016-05-26;-8.987916667;-0.327212273;-2.909522737;-5.751181657
2016-05-27;-7.11625;-0.321756412;-3.918470487;-2.876023101
2016-05-28;-4.580833333;-0.316300551;-1.045543237;-3.218989546
2016-05-29;-5.57;-0.31084469;-3.525949321;-1.73320599
2016-05-30;-5.845416667;-0.305388829;-3.564480405;-1.975547434
2016-05-31;-8.152083333;-0.299932967;-4.714469822;-3.137680544
2016-06-01;-5.715;-0.294477106;-3.394459238;-2.026063655
2016-06-02;-5.9925;-0.289021245;-3.000906989;-2.702571766
2016-06-03;-7.158333333;-0.283565384;-3.659229739;-3.21553821
2016-06-04;-9.565416667;-0.278109523;-5.822135823;-3.465171321
2016-06-05;-10.28583333;-0.272653662;-5.618583573;-4.394596098
2016-06-06;-4.777083333;-0.267197801;-2.641489657;-1.868395875
2016-06-07;-6.006666667;-0.26174194;-3.35314574;-2.391778986
2016-06-08;-7.188333333;-0.256286079;-3.903760157;-3.028287097
2016-06-09;-9.455416667;-0.250830218;-5.169999574;-4.034586874
2016-06-10;-10.66208333;-0.245374357;-5.341238991;-5.075469985
2016-06-11;-6.417083333;-0.239918496;-1.575603408;-4.601561429
2016-06-12;-5.600833333;-0.234462635;-0.458717825;-4.907652873
2016-06-13;-2.737083333;-0.229006774;-1.697873909;-0.81020265
2016-06-14;-1.78625;-0.223550913;-1.65022326;0.087524173
2016-06-15;-2.7575;-0.218095052;-2.347155945;-0.192249003
2016-06-16;-1.552083333;-0.212639191;-1.527213629;0.187769487
2016-06-17;-0.934166667;-0.20718333;-1.246854647;0.519871311
2016-06-18;-8.552083333;-0.201727469;-5.392953998;-2.957401866
2016-06-19;-7.31625;-0.196271608;-4.701970016;-2.418008376
2016-06-20;-2.592083333;-0.190815747;-1.738069368;-0.663198219
2016-06-21;-1.253333333;-0.185359886;-0.265210385;-0.802763062
2016-06-22;-0.52375;-0.179904025;-0.46339307;0.119547095
2016-06-23;-1.221666667;-0.174448164;-0.401784088;-0.645434415
2016-06-24;-0.0575;-0.168992303;0.418783227;-0.307290924
2016-06-25;-0.495416667;-0.163536442;0.153100543;-0.484980767
2016-06-26;-5.284166667;-0.158080581;-2.893832142;-2.232253944
2016-06-27;-0.4075;-0.15262472;-0.373681493;0.118806213
2016-06-28;0.37375;-0.147168859;0.089177489;0.43174137
2016-06-29;-0.323333333;-0.141712998;-0.101505196;-0.08011514
2016-06-30;0.042083333;-0.136257137;0.729478787;-0.551138316
2016-07-01;-0.352083333;-0.130801276;0.396296102;-0.617578159
2016-07-02;-0.174583333;-0.125345415;-0.115219916;0.065981998
2016-07-03;-0.442916667;-0.119889554;-0.184860934;-0.138166179
2016-07-04;-0.372083333;-0.113866458;1.434224955;-1.69244183
2016-07-05;-0.36875;-0.107843362;2.37747751;-2.638384148
2016-07-06;-0.52;-0.101820265;1.918021732;-2.336201466
2016-07-07;-1.332916667;-0.095797169;0.90523262;-2.142352117
2016-07-08;-1.211666667;-0.089774073;0.183485175;-1.305377769
2016-07-09;-0.676666667;-0.083750977;-0.865345603;0.272429913
2016-07-10;-1.4425;-0.077727881;-1.204384714;-0.160387405
2016-07-11;-0.46875;-0.071704785;0.280742841;-0.677788056
2016-07-12;3.676666667;-0.065681689;2.801287063;0.941061293
2016-07-13;0.090416667;-0.059658592;2.758706284;-2.608631025
2016-07-14;1.009166667;-0.053635496;1.45820884;-0.395406677
2016-07-15;-0.115833333;-0.0476124;1.219794728;-1.288015661
2016-07-16;-1.533333333;-0.041589304;-1.005494383;-0.486249646
2016-07-17;-1.472916667;-0.035566208;-1.072866828;-0.364483631
2016-07-18;-0.850416667;-0.029543112;0.961010727;-1.781884282
2016-07-19;-0.1575;-0.023520016;2.209888282;-2.343868267
2016-07-20;0.339583333;-0.01749692;2.783349171;-2.426268918
2016-07-21;-0.11875;-0.011473823;0.485351726;-0.592627902
2016-07-22;-0.147916667;-0.005450727;-0.495979052;0.353513113
2016-07-23;-2.16;0.000572369;-1.406268164;-0.754304205
2016-07-24;-1.5725;0.006595465;-1.328848942;-0.250246523
2016-07-25;-0.66125;0.012618561;1.31482028;-1.988688841
2016-07-26;-0.557083333;0.018641657;1.905781168;-2.481506159
2016-07-27;-0.179583333;0.024664753;1.06945039;-1.273698477
2016-07-28;-0.834166667;0.03068785;0.461036279;-1.325890795
2016-07-29;-1.598333333;0.036710946;-1.054669499;-0.58037478
2016-07-30;-2.838333333;0.042734042;-2.073916944;-0.807150431
2016-07-31;-2.401666667;0.048757138;-1.732122722;-0.718301082
2016-08-01;-1.077916667;0.054780234;-1.042203501;-0.0904934
2016-08-02;-0.654583333;0.06080333;-0.544575945;-0.170810718
2016-08-03;-1.14625;0.066826426;-1.433615057;0.220538631
2016-08-04;-1.256666667;0.072849523;-0.908279168;-0.421237021
2016-08-05;-1.161666667;0.078872619;-1.038776613;-0.201762672
2016-08-06;-1.4075;0.084895715;-1.458440725;-0.03395499
2016-08-07;-1.062083333;0.090918811;-1.386021503;0.233019359
2016-08-08;-1.305833333;0.096941907;-1.313839604;-0.088935636
2016-08-09;-1.539166667;0.102965003;-1.808741038;0.166609369
2016-08-10;-2.16125;0.108988099;-2.15280914;-0.11742896
2016-08-11;-1.998333333;0.115011196;-2.055627241;-0.057717288
2016-08-12;-1.58625;0.121034292;-1.511570342;-0.19571395
2016-08-13;-1.502916667;0.127057388;-1.49855511;-0.131418945
2016-08-14;-1.891666667;0.133080484;-1.736581544;-0.288165607
2016-08-15;-0.108333333;0.13910358;-1.173149645;0.925712732
2016-08-16;-0.405416667;0.145126676;-1.81992608;1.269382737
2016-08-17;-0.720833333;0.151149772;-2.362327514;1.490344408
2016-08-18;-2.280416667;0.157172869;-3.795562282;1.357972747
2016-08-19;-2.270416667;0.163195965;-3.551297049;1.117684418
2016-08-20;-3.124166667;0.169219061;-5.220156817;1.92677109
2016-08-21;-2.254583333;0.175242157;-2.804224918;0.374399428
2016-08-22;-1.620416667;0.181265253;-2.042876353;0.241194433
2016-08-23;0.34375;0.187288349;-0.583611121;0.740072771
2016-08-24;0.21125;0.193311445;-0.999970888;1.017909443
2016-08-25;-0.687083333;0.199334541;-2.195288989;1.308871115
2016-08-26;-1.160833333;0.205357638;-2.168523757;0.802332786
2016-08-27;-1.484166667;0.211380734;-1.792383525;0.096836125
2016-08-28;-1.630416667;0.215769693;-1.483039216;-0.363147143
2016-08-29;0.025416667;0.220158652;-0.472653241;0.277911256
2016-08-30;-0.421666667;0.224547611;-0.2074756;-0.438738678
2016-08-31;-1.1325;0.22893657;-0.070839624;-1.290596945
2016-09-01;-0.344166667;0.233325529;-0.124620316;-0.45287188
2016-09-02;0.184583333;0.237714488;-0.112151007;0.059019853
2016-09-03;-1.071666667;0.242103447;-0.775723366;-0.538046748
2016-09-04;-1.434166667;0.246492406;-1.533254057;-0.147405015
2016-09-05;0.11625;0.250881365;-0.275784749;0.141153384
2016-09-06;1.969583333;0.255270324;0.718142893;0.996170116
2016-09-07;1.884166667;0.259659283;0.385612202;1.238895182
2016-09-08;0.13875;0.264048242;-0.30066849;0.175370248
2016-09-09;0.053333333;0.268437201;-0.236532515;0.021428647
2016-09-10;-1.555;0.27282616;-1.37427154;-0.45355462
2016-09-11;-1.7875;0.277215119;-1.545552231;-0.519162888
2016-09-12;-1.055416667;0.281604078;-0.440791256;-0.896229489
2016-09-13;-1.5;0.285993037;-0.468946948;-1.31704609
2016-09-14;-1.418333333;0.290381996;-0.649810972;-1.058904357
2016-09-15;-1.178333333;0.294770955;0.083075003;-1.556179291
2016-09-16;-0.646666667;0.299159914;-0.251539022;-0.694287559
2016-09-17;-2.339583333;0.303548873;-1.881569714;-0.761562493
2016-09-18;-0.635416667;0.307937832;-0.959100405;0.015745906
2016-09-19;0.014583333;0.312326791;0.29628557;-0.594029028
2016-09-20;0.4775;0.31671575;-0.474161788;0.634946038
2016-09-21;0.136666667;0.321104709;-0.345007697;0.160569654
2016-09-22;0.329583333;0.325493668;0.331193495;-0.32710383
2016-09-23;0.154166667;0.329882627;-0.477587196;0.301871235
2016-09-24;0.142083333;0.334271586;-0.342826221;0.150637968
2016-09-25;-2.16875;0.338660545;-1.910356912;-0.597053633
2016-09-26;0.106666667;0.343049504;-0.870804271;0.634421433
2016-09-27;0.150416667;0.347438463;-0.317084962;0.120063165
2016-09-28;0.645;0.351827422;0.016426013;0.276746565
2016-09-29;0.12625;0.356216381;-0.328604679;0.098638297
2016-09-30;0.803333333;0.36060534;0.482197963;-0.03946997
2016-10-01;-0.047083333;0.364994299;-0.095332728;-0.316744905
2016-10-02;-0.048333333;0.369383258;-0.8221974;0.404480808
2016-10-03;1.35375;0.373772218;-0.163437072;1.143414855
2016-10-04;0.21875;0.378161177;-0.522176744;0.362765568
2016-10-05;0.435833333;0.382550136;0.226583584;-0.173300386
2016-10-06;-0.20875;0.386939095;-0.175697755;-0.41999134
2016-10-07;4.39375;0.391328054;1.72597924;2.276442707
2016-10-08;0.01;0.395717013;-0.408593766;0.022876753
2016-10-09;0.43375;0.400105972;-0.563375104;0.597019133
2016-10-10;4.58875;0.404494931;1.341635224;2.842619846
2016-10-11;8.950416667;0.40888389;3.068103885;5.473428892
2016-10-12;7.790833333;0.413272849;3.63665588;3.740904605
2016-10-13;7.83125;0.417661808;4.084166208;3.329421985
2016-10-14;7.824583333;0.422050767;4.054801536;3.347731031
2016-10-15;0.274583333;0.426439726;-0.09914647;-0.052709923
2016-10-16;-0.466666667;0.430828685;-1.249344475;0.351849124
2016-10-17;2.708333333;0.435217644;0.344207519;1.92890817
2016-10-18;6.55875;0.439606603;2.813176181;3.305967216
2016-10-19;8.038333333;0.443995562;3.753394842;3.840942929
2016-10-20;10.21166667;0.448384521;4.741738503;5.021543642
2016-10-21;6.628333333;0.45277348;3.892790498;2.282769355
2016-10-22;0.040416667;0.457390645;0.833123673;-1.250097651
2016-10-23;0;0.46200781;-1.039668153;0.577660343
2016-10-24;4.595416667;0.466624975;1.307373355;2.821418337
2016-10-25;7.386666667;0.47124214;3.180789863;3.734634664
2016-10-26;4.000416667;0.475859305;1.815289705;1.709267657
2016-10-27;5.115833333;0.48047647;3.025414546;1.609942318
2016-10-28;2.865416667;0.485093635;1.520956054;0.859366978
2016-10-29;-0.4525;0.489710799;-0.681419105;-0.260791695
2016-10-30;-1.302;0.494327964;-1.406669263;-0.389658701
2016-10-31;-1.086666667;0.498945129;-1.216377755;-0.369234041
2016-11-01;-0.225416667;0.503562294;-0.162919581;-0.56605938
2016-11-02;4.0425;0.508179459;1.626580261;1.90774028
2016-11-03;3.438333333;0.512796624;1.551288435;1.374248274
2016-11-04;4.134166667;0.517413789;2.148913277;1.467839601
2016-11-05;2.409166667;0.522030954;1.320288118;0.566847594
2016-11-06;1.615416667;0.526648119;0.339579626;0.749188922
2016-11-07;9.81375;0.531265284;3.776162801;5.506321915
2016-11-08;6.725;0.535882449;3.489204309;2.699913242
2016-11-09;8;0.540499614;4.827037483;2.632462903
2016-11-10;8.262083333;0.545116779;4.910495658;2.806470896
2016-11-11;4.96125;0.549733944;3.420828833;0.990687223
2016-11-12;2.097916667;0.554351109;2.229912007;-0.686346449
2016-11-13;-0.275;0.558968274;-0.307463151;-0.526505122
2016-11-14;6.599583333;0.563585439;2.652245023;3.383752871
2016-11-15;3.90625;0.568202604;1.648203198;1.689844198
2016-11-16;0.491666667;0.572819769;1.166036373;-1.247189475
2016-11-17;0.570416667;0.577436934;2.829077881;-2.836098148
2016-11-18;1.142916667;0.582054099;0.641494389;-0.08063182
2016-11-19;-0.18875;0.586671263;3.210577563;-3.985998827
2016-11-20;-0.215833333;0.591288428;0.948410738;-1.7555325
2016-11-21;-0.1425;0.595905593;0.042910579;-0.781316173
2016-11-22;0.621666667;0.600522758;0.360743754;-0.339599846
2016-11-23;0.69125;0.605139923;0.347743595;-0.261633519
2016-11-24;0.027916667;0.609757088;1.462035103;-2.043875525
2016-11-25;-0.097916667;0.614374253;1.158409945;-1.870700864
2016-11-26;-0.295;0.618991418;0.929483375;-1.843474793
2016-11-27;-1.032916667;0.623608583;-0.366943194;-1.289582055
2016-11-28;0.237083333;0.628225748;-0.373578097;-0.017564318
2016-11-29;5.8075;0.632842913;2.801037;2.373620087
2016-11-30;11.71541667;0.637460078;5.933360431;5.144596158
2016-12-01;4.3825;0.642077243;2.520683861;1.219738896
2016-12-02;4.575833333;0.646694408;2.217173958;1.711964967
2016-12-03;-0.058333333;0.651311573;-0.171335945;-0.538308962
2016-12-04;-0.14;0.655928738;-0.227137514;-0.568791224
2016-12-05;0.672083333;0.660545903;-0.16523075;0.176768181
2016-12-06;1.092083333;0.665163068;0.132301014;0.294619252
2016-12-07;1.959583333;0.669780233;0.383374444;0.906428656
2016-12-08;-0.04;0.674397398;-0.008677125;-0.705720272
2016-12-09;0.484166667;0.679014562;1.898229639;-2.093077534
2016-12-10;0.285416667;0.683631727;1.836803069;-2.23501813
2016-12-11;-0.017916667;0.688248892;-0.095456834;-0.610708725
2016-12-12;3.13375;0.692866057;1.029158264;1.411725679
2016-12-13;3.834166667;0.697483222;2.251273361;0.885410084
2016-12-14;4.0875;0.702100387;2.736721791;0.648677821
2016-12-15;4.18;0.706717552;3.616753555;-0.143471107
2016-12-16;3.965416667;0.711542424;2.939815049;0.314059193
2016-12-17;2.141666667;0.716367296;1.407876543;0.017422827
2016-12-18;-0.23125;0.721192168;-0.371145296;-0.581296872
2016-12-19;2.941666667;0.72601704;1.016916198;1.198733429
2016-12-20;6.199583333;0.730841912;2.996227692;2.472513729
2016-12-21;1.602916667;0.735666784;1.588664186;-0.721414303
2016-12-22;0.63375;0.740491656;0.531517347;-0.638259002
2016-12-23;0.42125;0.745316528;-0.180004493;-0.144062035
2016-12-24;-0.12375;0.7501414;-0.801109665;-0.072781734
2016-12-25;-0.090833333;0.754966272;-0.814089838;-0.031709767
2016-12-26;-0.013333333;0.759791144;-0.451236677;-0.3218878
2016-12-27;0.748333333;0.764616015;-0.04796685;0.031684168
2016-12-28;1.96125;0.769440887;0.509677978;0.682131135
2016-12-29;4.54;0.774265759;1.770031138;1.995703102
2016-12-30;1.36375;0.779090631;-0.13815008;0.722809449
2016-12-31;-0.260833333;0.783915503;-1.4186591;0.373910263
2017-01-01;-0.4425;0.788740375;-1.116390342;-0.114850033
2017-01-02;-0.1275;0.793565247;-0.99842714;0.077361893
2017-01-03;1.465416667;0.798390119;0.017591618;0.649434929
2017-01-04;4.48125;0.803214991;0.940415932;2.737619077
2017-01-05;7.478333333;0.808039863;0.693795801;5.97649767
2017-01-06;6.225416667;0.812864735;1.741064559;3.671487373
2017-01-07;3.088333333;0.817689607;0.408055539;1.862588188
2017-01-08;0.129166667;0.822514479;-1.319953481;0.626605669
2017-01-09;5.026666667;0.827339351;1.356620833;2.842706483
2017-01-10;0.3925;0.832164223;0.577639591;-1.017303813
2017-01-11;0.708333333;0.836989095;1.315186126;-1.443841888
2017-01-12;1.620833333;0.841813967;1.374538218;-0.595518851
2017-01-13;10.4675;0.846638838;3.530973642;6.089887519
2017-01-14;3.6175;0.85146371;1.611159067;1.154877223
2017-01-15;1.496666667;0.856288582;0.039261158;0.601116926
2017-01-16;7.953333333;0.861113454;2.015279916;5.076939963
2017-01-17;13.56041667;0.865938326;5.147270896;7.547207444
2017-01-18;13.05125;0.870763198;4.464122988;7.716363814
2017-01-19;13.44541667;0.87558807;4.541669523;8.028159073
2017-01-20;14.61791667;0.880412942;5.381911279;8.355592445
2017-01-21;7.219166667;0.885237814;2.523125257;3.810803595
2017-01-22;5.822083333;0.890062686;1.109478124;3.822542523
2017-01-23;6.8975;0.894887558;1.256525436;4.746087006
2017-01-24;15.79041667;0.89971243;4.938433858;9.952270378
2017-01-25;18.73375;0.904537302;6.056175614;11.77303708
2017-01-26;15.235;0.909362174;4.674611815;9.651026012
2017-01-27;5.194583333;0.914187046;1.756936904;2.523459384
2017-01-28;0.615833333;0.919011918;0.361623104;-0.664801689
2017-01-29;-0.160416667;0.92383679;-0.896190695;-0.188062761
2017-01-30;-0.107083333;0.928661661;-0.531226717;-0.504518278
2017-01-31;0.958333333;0.933486533;0.207209483;-0.182362683
2017-02-01;2.125;0.938311405;0.799256795;0.3874318
2017-02-02;1.319166667;0.943136277;1.234915217;-0.858884828
2017-02-03;2.145833333;0.947961149;1.030434751;0.167437433
2017-02-04;0.682083333;0.952786021;0.579843174;-0.850545861
2017-02-05;0.694583333;0.957610893;-0.420887293;0.157859733
2017-02-06;2.875416667;0.962435765;0.468660019;1.444320883
2017-02-07;1.405833333;0.967260637;1.622096219;-1.183523523
2017-02-08;1.090416667;0.972085509;1.376921308;-1.258590151
2017-02-09;1.743333333;0.976613956;0.908101451;-0.141382073
2017-02-10;2.385;0.981142402;0.496087149;0.907770449
2017-02-11;0.287083333;0.985670849;-0.606482709;-0.092104807
2017-02-12;-0.217083333;0.990199296;-0.5573859;-0.649896729
2017-02-13;1.02625;0.994727743;-0.35217798;0.383700237
2017-02-14;2.052083333;0.999256189;0.384002163;0.668824981
2017-02-15;0.987083333;1.003784636;-0.015928806;-0.000772497
2017-02-16;0.685416667;1.008313083;0.406501336;-0.729397752
2017-02-17;1.637916667;1.012841529;0.230598145;0.394476992
2017-02-18;-0.58375;1.017369976;-0.317943934;-1.283176042
2017-02-19;-0.2775;1.021898423;-0.216763792;-1.082634631
2017-02-20;-0.049583333;1.026426869;-0.292111427;-0.783898775
2017-02-21;0.4125;1.030955316;-0.294959063;-0.323496253
2017-02-22;1.05375;1.035483763;0.225248857;-0.20698262
2017-02-23;0.665;1.04001221;-0.004821;-0.370191209
2017-02-24;0.603333333;1.044540656;-0.438767627;-0.002439696
2017-02-25;-0.689583333;1.049069103;-0.603408699;-1.135243738
2017-02-26;-0.950833333;1.05359755;-1.173188659;-0.831242224
2017-02-27;-0.613333333;1.058125996;-0.755607508;-0.915851821
2017-02-28;0.22375;1.062654443;0.428362531;-1.267266974
2017-03-01;0.747916667;1.06718289;0.274832571;-0.594098794
2017-03-02;0.167916667;1.071711337;-0.201475167;-0.702319503
2017-03-03;0.110833333;1.076239783;0.78902265;-1.7544291
2017-03-04;-0.339583333;1.08076823;0.512437134;-1.932788697
2017-03-05;-0.166666667;1.085296677;0.687518285;-1.939481628
2017-03-06;0.371666667;1.089825123;2.237460547;-2.955619003
2017-03-07;0.09;1.09435357;-0.517319414;-0.487034156
2017-03-08;1.6625;1.098882017;0.167622848;0.395995135
2017-03-09;1.28375;1.103410464;0.24631511;-0.065975573
2017-03-10;1.495;1.10793891;1.503201816;-1.116140726
2017-03-11;1.490416667;1.112467357;0.740782967;-0.362833657
2017-03-12;-0.532083333;1.116995804;-1.008302549;-0.640776588
2017-03-13;-0.588333333;1.12152425;0.171639713;-1.881497296
2017-03-14;-0.67375;1.126052697;-0.046751359;-1.753051338
2017-03-15;-0.696666667;1.130581144;-0.650281319;-1.176966491
2017-03-16;-0.596666667;1.13510959;-0.914419657;-0.8173566
2017-03-17;-1.772083333;1.139638037;-1.483557995;-1.428163376
2017-03-18;-0.260833333;1.144166484;1.029803667;-2.434803484
2017-03-19;-0.88375;1.148694931;-0.386279115;-1.646165816
2017-03-20;0.315;1.153223377;0.443471436;-1.281694813
2017-03-21;-1.35875;1.157751824;-0.859000235;-1.657501589
2017-03-22;-1.92;1.162280271;-0.822027462;-2.260252809
2017-03-23;-0.844583333;1.166808717;0.648973089;-2.66036514
2017-03-24;-2.190416667;1.171337164;-0.564470804;-2.797283026
2017-03-25;-2.132916667;1.175865611;-0.452359142;-2.856423135
2017-03-26;-0.642608696;1.180394058;1.837632955;-3.660635708
2017-03-27;-0.797083333;1.184922504;0.146453554;-2.128459391
2017-03-28;-1.579583333;1.189450951;-0.180746378;-2.588287906
2017-03-29;-1.423333333;1.193979398;-0.248079161;-2.36923357
2017-03-30;-0.470833333;1.198507844;0.629726946;-2.299068124
2017-03-31;-0.88875;1.203036291;-0.616078059;-1.475708233
2017-04-01;-1.082709583;1.207564738;0.340408187;-2.630682508
2017-04-02;-0.352415833;1.212093185;-0.423910012;-1.140599006
2017-04-03;-0.347130417;1.216621631;-0.001008767;-1.562743281
2017-04-04;-0.57174625;1.221150078;2.700397618;-4.493293946
2017-04-05;-0.525737917;1.225136159;2.231643107;-3.982517182
2017-04-06;-0.55189875;1.229122239;2.039248874;-3.820269863
2017-04-07;-0.705167083;1.23310832;0.386152141;-2.324427545
2017-04-08;-1.018099583;1.2370944;-1.08266598;-1.172528003
2017-04-09;-0.329431667;1.241080481;0.223354926;-1.793867073
2017-04-10;-0.640590417;1.245066562;-0.797649724;-1.088007254
2017-04-11;-0.861939167;1.249052642;-1.083717707;-1.027274102
2017-04-12;-1.20279375;1.253038723;-1.067676523;-1.38815595
2017-04-13;-0.512447917;1.257024803;-0.122207422;-1.647265298
2017-04-14;-1.010975833;1.261010884;-1.124696239;-1.147290479
2017-04-15;-0.335605833;1.264996965;0.013697584;-1.614300382
2017-04-16;-0.019782083;1.268983045;-0.804979565;-0.483785563
2017-04-17;-0.174417083;1.272969126;-1.51144852;0.064062311
2017-04-18;-1.455104167;1.276955206;-2.395629281;-0.336430092
2017-04-19;-1.775730833;1.280941287;-1.171734347;-1.884937773
2017-04-20;-1.805950417;1.284927368;-1.811530291;-1.279347493
2017-04-21;-0.6946475;1.288913448;-2.023040957;0.039480009
2017-04-22;-0.622362917;1.292899529;-1.804363289;-0.110899156
2017-04-23;-1.808698333;1.296885609;-1.635086733;-1.47049721
2017-04-24;-1.690118333;1.30087169;-1.273338371;-1.717651652
2017-04-25;-1.944349583;1.304857771;-0.401138204;-2.84806915
2017-04-26;-1.286984167;1.308843851;-0.27021137;-2.325616648
2017-04-27;-0.8136075;1.312829932;-1.601308563;-0.525128869
2017-04-28;-0.398870833;1.316816013;-1.406952424;-0.308734422
2017-04-29;-0.826879167;1.320802093;-1.446150173;-0.701531087
2017-04-30;-0.42729;1.324788174;-0.368232089;-1.383846085
